Delay [ns]	StS norm
2.101300e+02	2.111618e+07
2.101550e+02	4.251463e+07
2.101800e+02	2.931028e+07
2.102050e+02	5.711275e+07
2.102300e+02	4.660445e+07
2.102800e+02	7.976518e+07
2.103800e+02	6.506208e+07
2.104800e+02	6.499540e+07
2.105300e+02	5.633405e+07
2.108300e+02	3.105375e+07
2.111300e+02	2.576767e+07
2.114300e+02	6.528780e+07
2.117300e+02	3.226753e+07
2.117800e+02	4.267517e+07
2.118800e+02	9.659857e+06
2.119800e+02	-7.601489e+06
2.120300e+02	4.962792e+07
2.120550e+02	2.800196e+07
2.120800e+02	1.858571e+07
2.121050e+02	6.428387e+07
2.121300e+02	4.920211e+07
2.121550e+02	2.293302e+07
2.121800e+02	5.782838e+07
2.122050e+02	5.859312e+07
2.122300e+02	4.544746e+07
2.122800e+02	1.728479e+07
2.123800e+02	5.196313e+07
2.124800e+02	1.800612e+07
2.125300e+02	6.123488e+07
2.128300e+02	3.098886e+07
2.131300e+02	6.658066e+07
2.134300e+02	2.215232e+07
2.137300e+02	3.441582e+07
2.137800e+02	1.519555e+07
2.138800e+02	6.292280e+07
2.139800e+02	1.367044e+07
2.140300e+02	-1.009305e+06
2.140550e+02	5.859794e+07
2.140800e+02	2.971402e+07
2.141050e+02	1.905706e+07
2.141300e+02	7.755963e+07
2.141550e+02	4.414064e+07
2.141800e+02	5.994338e+07
2.142050e+02	2.213766e+07
2.142300e+02	1.274540e+07
2.142800e+02	3.474152e+07
2.143800e+02	4.201728e+07
2.144800e+02	1.701660e+07
2.145300e+02	2.833613e+07
2.148300e+02	-2.504321e+07
2.151300e+02	4.164478e+07
2.154300e+02	-4.205298e+06
2.157300e+02	5.292626e+07
2.157800e+02	4.113245e+07
2.158800e+02	4.365214e+07
2.159800e+02	4.797138e+07
2.160300e+02	7.787039e+07
2.160550e+02	3.429140e+07
2.160800e+02	4.633069e+07
2.161050e+02	5.356406e+07
2.161300e+02	5.670319e+07
2.161550e+02	3.104380e+07
2.161800e+02	7.729356e+07
2.162050e+02	1.337157e+07
2.162300e+02	-2.143634e+07
2.162800e+02	5.114307e+07
2.163800e+02	6.111876e+07
2.164800e+02	3.762132e+07
2.165300e+02	2.574394e+07
2.168300e+02	-1.085112e+07
2.171300e+02	7.557158e+06
2.174300e+02	4.336128e+07
2.177300e+02	4.113245e+07
2.177800e+02	1.284793e+07
2.178800e+02	1.486668e+07
2.179800e+02	4.418605e+07
2.180300e+02	2.466141e+07
2.180550e+02	5.701054e+07
2.180800e+02	1.455510e+07
2.181050e+02	4.651151e+07
2.181300e+02	5.031640e+07
2.181550e+02	6.377542e+07
2.181800e+02	1.205112e+07
2.182050e+02	2.310259e+07
2.182300e+02	2.585943e+07
2.182800e+02	5.163178e+06
2.183800e+02	2.947371e+07
2.184800e+02	2.506313e+07
2.185300e+02	-1.742825e+07
2.188300e+02	2.003193e+07
2.191300e+02	2.984264e+07
2.194300e+02	8.104142e+06
2.197300e+02	2.020477e+07
2.197800e+02	4.438906e+07
2.198800e+02	4.291100e+07
2.199800e+02	4.840467e+07
2.200300e+02	4.682073e+07
2.200550e+02	4.683026e+07
2.200800e+02	5.482459e+07
2.201050e+02	1.557374e+07
2.201300e+02	2.907289e+07
2.201550e+02	3.909080e+07
2.201800e+02	4.783368e+07
2.202050e+02	9.935225e+05
2.202300e+02	7.173233e+07
2.202800e+02	1.769795e+07
2.203800e+02	3.617524e+07
2.204800e+02	7.920088e+06
2.205300e+02	4.582939e+07
2.208300e+02	1.011352e+08
2.211300e+02	1.678491e+07
2.214300e+02	1.725387e+07
2.217300e+02	4.738494e+07
2.217800e+02	1.554625e+07
2.218800e+02	4.340369e+07
2.219800e+02	2.568785e+07
2.220300e+02	2.436575e+06
2.220550e+02	3.861002e+07
2.220800e+02	5.234666e+07
2.221050e+02	4.808445e+07
2.221300e+02	2.800840e+07
2.221550e+02	3.653479e+07
2.221800e+02	3.446737e+07
2.222050e+02	2.638791e+07
2.222300e+02	3.344671e+07
2.222800e+02	4.365301e+07
2.223800e+02	3.444303e+07
2.224800e+02	2.908431e+07
2.225300e+02	3.285504e+07
2.228300e+02	4.113168e+07
2.231300e+02	1.471796e+07
2.234300e+02	7.279585e+07
2.237300e+02	4.842142e+07
2.237800e+02	4.970906e+07
2.238800e+02	5.015773e+07
2.239800e+02	1.830260e+07
2.240300e+02	4.693064e+07
2.240550e+02	3.251922e+07
2.240800e+02	5.845829e+07
2.241050e+02	2.906307e+07
2.241300e+02	1.811176e+07
2.241550e+02	3.996342e+07
2.241800e+02	5.738300e+07
2.242050e+02	6.918281e+07
2.242300e+02	4.693365e+07
2.242800e+02	1.073504e+07
2.243800e+02	3.456282e+07
2.244800e+02	1.650688e+07
2.245300e+02	4.623442e+07
2.248300e+02	5.017803e+07
2.251300e+02	3.424347e+07
2.254300e+02	5.031848e+07
2.257300e+02	3.276381e+07
2.257800e+02	2.336189e+07
2.258800e+02	3.284537e+07
2.259800e+02	2.168631e+07
2.260300e+02	1.041822e+07
2.260550e+02	3.389184e+07
2.260800e+02	2.721202e+07
2.261050e+02	4.084609e+07
2.261300e+02	4.539183e+05
2.261550e+02	6.353700e+06
2.261800e+02	3.305056e+07
2.262050e+02	5.450329e+07
2.262300e+02	2.432780e+07
2.262800e+02	4.974150e+07
2.263800e+02	5.488430e+07
2.264800e+02	2.133697e+07
2.265300e+02	3.236053e+07
2.268300e+02	4.584496e+07
2.271300e+02	5.718564e+05
2.274300e+02	6.287666e+07
2.277300e+02	-4.210418e+06
2.277800e+02	1.301543e+07
2.278800e+02	2.471328e+07
2.279800e+02	6.102065e+07
2.280300e+02	5.026755e+07
2.280550e+02	5.551872e+07
2.280800e+02	-8.614278e+06
2.281050e+02	7.118971e+07
2.281300e+02	1.969155e+07
2.281550e+02	2.895355e+07
2.281800e+02	4.028742e+07
2.282050e+02	8.988881e+07
2.282300e+02	4.968230e+06
2.282800e+02	6.198390e+07
2.283800e+02	-7.410111e+06
2.284800e+02	3.268363e+07
2.285300e+02	4.020127e+07
2.288300e+02	7.444416e+07
2.291300e+02	3.907504e+07
2.294300e+02	4.141605e+07
2.297300e+02	4.672153e+07
2.297800e+02	3.909435e+07
2.298800e+02	1.241454e+07
2.299800e+02	3.705863e+07
2.300300e+02	2.447920e+07
2.300550e+02	-2.171001e+07
2.300800e+02	7.055105e+07
2.301050e+02	-1.102525e+06
2.301300e+02	3.153132e+07
2.301550e+02	4.201229e+07
2.301800e+02	3.223969e+07
2.302050e+02	3.576472e+07
2.302300e+02	3.946919e+07
2.302800e+02	4.898791e+07
2.303800e+02	8.314804e+06
2.304800e+02	7.799046e+07
2.305300e+02	4.980635e+07
2.308300e+02	3.108400e+07
2.311300e+02	2.159213e+07
2.314300e+02	2.890891e+07
2.317300e+02	5.420571e+07
2.317800e+02	5.246139e+07
2.318800e+02	4.244756e+07
2.319800e+02	4.027119e+07
2.320300e+02	1.669437e+07
2.320550e+02	5.377899e+07
2.320800e+02	-7.011950e+06
2.321050e+02	5.651170e+07
2.321300e+02	6.307312e+07
2.321550e+02	7.897639e+06
2.321800e+02	2.310702e+07
2.322050e+02	1.824619e+07
2.322300e+02	2.813236e+07
2.322800e+02	4.271749e+07
2.323800e+02	5.206570e+07
2.324800e+02	6.586163e+07
2.325300e+02	4.780479e+07
2.328300e+02	1.579754e+07
2.331300e+02	4.708417e+07
2.334300e+02	3.980692e+07
2.337300e+02	4.667188e+07
2.337800e+02	6.050077e+07
2.338800e+02	6.822230e+07
2.339800e+02	4.756777e+07
2.340300e+02	4.267100e+07
2.340550e+02	-3.831222e+06
2.340800e+02	4.800504e+07
2.341050e+02	4.615461e+07
2.341300e+02	5.030396e+07
2.341550e+02	1.831930e+07
2.341800e+02	3.087343e+07
2.342050e+02	5.950708e+07
2.342300e+02	3.422409e+07
2.342800e+02	5.728379e+06
2.343800e+02	2.157242e+07
2.344800e+02	4.058319e+07
2.345300e+02	4.637010e+07
2.348300e+02	3.923972e+07
2.351300e+02	3.975270e+07
2.354300e+02	3.527024e+07
2.357300e+02	4.598127e+07
2.357800e+02	6.863474e+07
2.358800e+02	2.998228e+07
2.359800e+02	2.955525e+07
2.360300e+02	5.873314e+07
2.360550e+02	2.380265e+07
2.360800e+02	4.353813e+07
2.361050e+02	4.543733e+07
2.361300e+02	4.938647e+07
2.361550e+02	6.339513e+07
2.361800e+02	2.500027e+07
2.362050e+02	2.883324e+07
2.362300e+02	2.376675e+07
2.362800e+02	6.311998e+07
2.363800e+02	2.069003e+07
2.364800e+02	5.750995e+07
2.365300e+02	3.031385e+07
2.368300e+02	2.934375e+07
2.371300e+02	5.336468e+07
2.374300e+02	1.368976e+07
2.377300e+02	3.325516e+07
2.377800e+02	1.859606e+06
2.378800e+02	3.440269e+07
2.379800e+02	1.345920e+07
2.380300e+02	1.964177e+07
2.380550e+02	4.549853e+07
2.380800e+02	2.692526e+07
2.381050e+02	4.141199e+07
2.381300e+02	5.213577e+07
2.381550e+02	4.628837e+07
2.381800e+02	2.689937e+07
2.382050e+02	3.714048e+07
2.382300e+02	5.067220e+07
2.382800e+02	2.132210e+07
2.383800e+02	1.028518e+07
2.384800e+02	5.669242e+07
2.385300e+02	3.604939e+07
2.388300e+02	3.868640e+07
2.391300e+02	3.016199e+07
2.394300e+02	1.838362e+07
2.397300e+02	5.786721e+07
2.397800e+02	1.799219e+07
2.398800e+02	1.401443e+07
2.399800e+02	3.260684e+07
2.400300e+02	2.781474e+07
2.400550e+02	2.587184e+07
2.400800e+02	2.078220e+07
2.401050e+02	6.673402e+05
2.401300e+02	2.585282e+07
2.401550e+02	2.074011e+07
2.401800e+02	3.682584e+07
2.402050e+02	9.693184e+07
2.402300e+02	3.512932e+07
2.402800e+02	4.537582e+07
2.403800e+02	3.409244e+07
2.404800e+02	2.216200e+07
2.405300e+02	3.791061e+07
2.408300e+02	2.830392e+07
2.411300e+02	3.135484e+07
2.414300e+02	6.959956e+07
2.417300e+02	-2.338166e+06
2.417800e+02	8.607912e+06
2.418800e+02	6.473081e+07
2.419800e+02	3.216574e+07
2.420300e+02	5.868635e+06
2.420550e+02	5.534623e+07
2.420800e+02	1.411820e+07
2.421050e+02	1.312379e+07
2.421300e+02	4.915783e+07
2.421550e+02	6.280346e+07
2.421800e+02	2.535577e+06
2.422050e+02	7.041908e+07
2.422300e+02	2.774195e+07
2.422800e+02	2.594863e+07
2.423800e+02	7.547539e+06
2.424800e+02	2.066798e+07
2.425300e+02	4.017611e+07
2.428300e+02	8.374247e+06
2.431300e+02	4.552820e+07
2.434300e+02	1.916670e+07
2.437300e+02	4.617732e+07
2.437800e+02	4.201457e+07
2.438800e+02	3.002493e+07
2.439800e+02	4.704264e+07
2.440300e+02	4.036138e+06
2.440550e+02	3.750466e+07
2.440800e+02	2.416719e+07
2.441050e+02	2.299851e+07
2.441300e+02	5.093780e+07
2.441550e+02	8.314408e+07
2.441800e+02	3.356298e+07
2.442050e+02	5.638600e+07
2.442300e+02	3.958528e+07
2.442800e+02	2.734056e+07
2.443800e+02	3.006251e+07
2.444800e+02	2.267010e+07
2.445300e+02	1.715879e+07
2.448300e+02	3.792873e+07
2.451300e+02	3.893715e+07
2.454300e+02	3.573711e+07
2.457300e+02	7.306997e+07
2.457800e+02	2.428675e+07
2.458800e+02	3.001405e+07
2.459800e+02	7.840498e+06
2.460300e+02	4.568738e+07
2.460550e+02	5.836877e+07
2.460800e+02	3.371874e+07
2.461050e+02	4.817230e+07
2.461300e+02	4.481988e+07
2.461550e+02	3.066364e+07
2.461800e+02	6.959664e+05
2.462050e+02	2.705412e+07
2.462300e+02	2.065675e+07
2.462800e+02	1.097887e+07
2.463800e+02	5.613198e+07
2.464800e+02	2.545673e+07
2.465300e+02	2.848454e+07
2.468300e+02	8.393853e+07
2.471300e+02	2.788127e+07
2.474300e+02	7.241968e+06
2.477300e+02	2.215304e+07
2.477800e+02	4.747917e+07
2.478800e+02	7.839581e+07
2.479800e+02	2.351581e+07
2.480300e+02	2.833988e+07
2.480550e+02	6.166055e+07
2.480800e+02	2.387473e+07
2.481050e+02	-2.253645e+07
2.481300e+02	1.813307e+07
2.481550e+02	3.632251e+07
2.481800e+02	2.721046e+07
2.482050e+02	5.678748e+07
2.482300e+02	4.366313e+07
2.482800e+02	3.906635e+07
2.483800e+02	3.451068e+07
2.484800e+02	7.765004e+07
2.485300e+02	4.684596e+07
2.488300e+02	2.184686e+07
2.491300e+02	3.342062e+07
2.494300e+02	1.963287e+07
2.497300e+02	3.419619e+07
2.497800e+02	2.759070e+07
2.498800e+02	2.999921e+07
2.499800e+02	3.727635e+07
2.500300e+02	1.616352e+07
2.500550e+02	8.478809e+07
2.500800e+02	2.610276e+07
2.501050e+02	1.755979e+07
2.501300e+02	2.502335e+07
2.501550e+02	3.634018e+07
2.501800e+02	2.014274e+07
2.502050e+02	3.523112e+07
2.502300e+02	7.219167e+05
2.502800e+02	4.802783e+07
2.503800e+02	2.317981e+07
2.504800e+02	2.166410e+07
2.505300e+02	3.819099e+07
2.508300e+02	6.184388e+07
2.511300e+02	3.903627e+07
2.514300e+02	1.670498e+06
2.517300e+02	-5.793373e+05
2.517800e+02	4.001142e+07
2.518800e+02	-1.479645e+06
2.519800e+02	4.651909e+07
2.520300e+02	5.626314e+07
2.520550e+02	2.666130e+07
2.520800e+02	5.451594e+07
2.521050e+02	-2.359458e+06
2.521300e+02	4.709742e+07
2.521550e+02	1.318502e+07
2.521800e+02	4.971289e+07
2.522050e+02	5.590245e+07
2.522300e+02	6.268711e+07
2.522800e+02	4.150362e+07
2.523800e+02	2.371661e+07
2.524800e+02	4.141019e+07
2.525300e+02	1.444381e+07
2.528300e+02	6.155049e+07
2.531300e+02	3.411438e+07
2.534300e+02	1.956402e+07
2.537300e+02	-7.216123e+06
2.537800e+02	3.273942e+07
2.538800e+02	2.797356e+07
2.539800e+02	-1.494286e+07
2.540300e+02	6.977241e+06
2.540550e+02	2.183245e+07
2.540800e+02	6.721580e+07
2.541050e+02	4.433217e+07
2.541300e+02	-1.240719e+07
2.541550e+02	4.453014e+07
2.541800e+02	2.973015e+07
2.542050e+02	5.956334e+07
2.542300e+02	-3.639167e+07
2.542800e+02	1.584080e+07
2.543800e+02	4.421515e+07
2.544800e+02	1.449477e+07
2.545300e+02	1.510286e+07
2.548300e+02	2.457693e+07
2.551300e+02	1.371050e+07
2.554300e+02	1.860343e+07
2.557300e+02	3.687550e+07
2.557800e+02	3.668933e+07
2.558800e+02	2.757537e+07
2.559800e+02	5.694029e+07
2.560300e+02	5.084377e+07
2.560550e+02	9.756698e+06
2.560800e+02	6.089322e+07
2.561050e+02	-2.017126e+07
2.561300e+02	3.513534e+07
2.561550e+02	1.990606e+07
2.561800e+02	3.803911e+07
2.562050e+02	1.655100e+07
2.562300e+02	4.092354e+07
2.562800e+02	9.415505e+06
2.563800e+02	2.030728e+07
2.564800e+02	3.253749e+07
2.565300e+02	3.836439e+07
2.568300e+02	2.996836e+07
2.571300e+02	4.451758e+06
2.574300e+02	2.610658e+07
2.577300e+02	3.567540e+07
2.577800e+02	2.708172e+07
2.578800e+02	5.343253e+07
2.579800e+02	-1.542983e+06
2.580300e+02	7.022717e+07
2.580550e+02	4.518218e+06
2.580800e+02	2.922324e+07
2.581050e+02	2.336284e+07
2.581300e+02	2.522774e+07
2.581550e+02	1.938032e+07
2.581800e+02	-1.649136e+07
2.582050e+02	2.654947e+07
2.582300e+02	3.653718e+07
2.582800e+02	1.011209e+07
2.583800e+02	4.020674e+06
2.584800e+02	1.280860e+07
2.585300e+02	3.519315e+07
2.588300e+02	6.724170e+07
2.591300e+02	2.537047e+07
2.594300e+02	3.019102e+07
2.597300e+02	2.493167e+07
2.597800e+02	6.426580e+07
2.598800e+02	2.884612e+07
2.599800e+02	2.984496e+07
2.600300e+02	1.240883e+07
2.600550e+02	1.043477e+07
2.600800e+02	7.834565e+06
2.601050e+02	3.286714e+07
2.601300e+02	2.489420e+07
2.601550e+02	1.531711e+07
2.601800e+02	5.786747e+07
2.602050e+02	2.611598e+07
2.602300e+02	5.477953e+07
2.602800e+02	2.310984e+07
2.603800e+02	3.875258e+07
2.604800e+02	1.315137e+07
2.605300e+02	2.422766e+07
2.608300e+02	3.668167e+07
2.611300e+02	7.064279e+06
2.614300e+02	4.497957e+07
2.617300e+02	1.066832e+07
2.617800e+02	-6.422797e+06
2.618800e+02	2.085341e+07
2.619800e+02	5.077321e+07
2.620300e+02	9.313512e+07
2.620550e+02	3.284891e+07
2.620800e+02	3.784605e+07
2.621050e+02	4.932493e+07
2.621300e+02	3.603370e+07
2.621550e+02	1.005139e+08
2.621800e+02	2.724842e+07
2.622050e+02	7.916453e+06
2.622300e+02	4.068811e+07
2.622800e+02	5.974377e+07
2.623800e+02	5.502709e+07
2.624800e+02	2.549494e+07
2.625300e+02	4.287305e+07
2.628300e+02	2.896311e+07
2.631300e+02	4.160737e+07
2.634300e+02	1.901564e+07
2.637300e+02	6.395415e+06
2.637800e+02	-2.835137e+07
2.638800e+02	9.477472e+06
2.639800e+02	1.919108e+07
2.640300e+02	4.477255e+07
2.640550e+02	1.959315e+07
2.640800e+02	1.596822e+07
2.641050e+02	3.331037e+07
2.641300e+02	5.607661e+07
2.641550e+02	4.219720e+07
2.641800e+02	2.965274e+07
2.642050e+02	9.506407e+06
2.642300e+02	1.957856e+07
2.642800e+02	5.866336e+07
2.643800e+02	2.715476e+07
2.644800e+02	4.889216e+07
2.645300e+02	2.834188e+07
2.648300e+02	5.819576e+07
2.651300e+02	3.787542e+07
2.654300e+02	3.476132e+07
2.657300e+02	3.750488e+07
2.657800e+02	5.512703e+07
2.658800e+02	4.894075e+07
2.659800e+02	-9.757784e+06
2.660300e+02	9.498170e+06
2.660550e+02	2.536968e+07
2.660800e+02	1.657418e+07
2.661050e+02	3.282755e+06
2.661300e+02	2.376462e+07
2.661550e+02	5.799850e+06
2.661800e+02	7.579600e+07
2.662050e+02	5.788963e+07
2.662300e+02	-6.585369e+06
2.662800e+02	2.361624e+07
2.663800e+02	5.379270e+07
2.664800e+02	9.303843e+06
2.665300e+02	5.143210e+07
2.668300e+02	3.027900e+07
2.671300e+02	4.391366e+07
2.674300e+02	6.875838e+06
2.677300e+02	3.323897e+07
2.677800e+02	4.712281e+07
2.678800e+02	1.191418e+07
2.679800e+02	1.173675e+07
2.680300e+02	4.138733e+07
2.680550e+02	1.740634e+07
2.680800e+02	5.504399e+07
2.681050e+02	1.776333e+07
2.681300e+02	3.607167e+07
2.681550e+02	3.845105e+07
2.681800e+02	9.466747e+06
2.682050e+02	2.634350e+07
2.682300e+02	1.748497e+07
2.682800e+02	2.467035e+07
2.683800e+02	-1.188528e+07
2.684800e+02	1.530850e+07
2.685300e+02	3.009438e+07
2.688300e+02	3.937384e+07
2.691300e+02	2.250206e+07
2.694300e+02	4.765399e+07
2.697300e+02	3.031133e+07
2.697800e+02	5.827232e+05
2.698800e+02	6.147086e+07
2.699800e+02	2.252443e+06
2.700300e+02	-6.857020e+05
2.700550e+02	5.099580e+07
2.700800e+02	1.661774e+07
2.701050e+02	-1.416751e+07
2.701300e+02	3.509380e+07
2.701550e+02	5.212811e+07
2.701800e+02	4.903401e+07
2.702050e+02	5.358641e+07
2.702300e+02	8.543778e+07
2.702800e+02	2.380278e+07
2.703800e+02	6.384714e+07
2.704800e+02	-3.682492e+07
2.705300e+02	2.035989e+07
2.708300e+02	3.446612e+07
2.711300e+02	3.105802e+07
2.714300e+02	6.902454e+07
2.717300e+02	8.049608e+06
2.717800e+02	3.752494e+07
2.718800e+02	2.283381e+07
2.719800e+02	5.080665e+07
2.720300e+02	2.578515e+07
2.720550e+02	1.200450e+07
2.720800e+02	-3.513040e+07
2.721050e+02	-7.977638e+06
2.721300e+02	6.647700e+06
2.721550e+02	4.497942e+07
2.721800e+02	2.317570e+07
2.722050e+02	6.993652e+06
2.722300e+02	1.061480e+07
2.722800e+02	2.594858e+07
2.723800e+02	1.397242e+07
2.724800e+02	1.516207e+07
2.725300e+02	3.177238e+07
2.728300e+02	5.824220e+07
2.731300e+02	4.977069e+06
