# Delay[ns]	Avg Transient	0195 Delay[ns]	0195 Transient	0196 Delay[ns]	0196 Transient	0197 Delay[ns]	0197 Transient	0198 Delay[ns]	0198 Transient	0199 Delay[ns]	0199 Transient	0201 Delay[ns]	0201 Transient	0202 Delay[ns]	0202 Transient
1.661500e+02	6.619295e-05	1.661500e+02	7.249863e-05	1.661500e+02	6.718187e-05	1.661500e+02	7.178684e-05	1.781500e+02	8.156003e-05	1.781500e+02	1.478230e-04	1.781500e+02	9.474076e-05	1.781500e+02	1.673595e-04
1.681500e+02	3.835813e-05	1.681500e+02	5.422079e-05	1.681500e+02	9.387864e-05	1.681500e+02	9.440348e-06	1.801500e+02	6.785181e-05	1.801500e+02	1.387538e-04	1.801500e+02	1.284476e-05	1.801500e+02	5.352057e-05
1.701500e+02	5.713149e-05	1.701500e+02	1.281914e-04	1.701500e+02	7.866178e-05	1.701500e+02	5.264990e-06	1.821500e+02	9.848886e-05	1.821500e+02	9.271356e-05	1.821500e+02	7.300217e-06	1.821500e+02	8.756175e-05
1.721500e+02	6.022173e-05	1.721500e+02	3.933495e-05	1.721500e+02	1.213194e-04	1.721500e+02	4.692298e-05	1.841500e+02	3.773098e-05	1.841500e+02	2.475525e-06	1.841500e+02	8.334188e-05	1.841500e+02	-1.495464e-05
1.741500e+02	2.840161e-05	1.741500e+02	-1.300961e-05	1.741500e+02	2.187431e-05	1.741500e+02	2.347948e-05	1.861500e+02	4.484610e-05	1.861500e+02	-7.258193e-06	1.861500e+02	4.809008e-05	1.861500e+02	7.833510e-05
1.761500e+02	4.728519e-05	1.761500e+02	2.660137e-06	1.761500e+02	7.023155e-05	1.761500e+02	4.306895e-05	1.881500e+02	7.854788e-05	1.881500e+02	4.737306e-05	1.881500e+02	4.325495e-05	1.881500e+02	8.985474e-05
1.781500e+02	1.129751e-04	1.781500e+02	3.904789e-05	1.781500e+02	1.616707e-04	1.781500e+02	9.862390e-05	1.901500e+02	7.418742e-05	1.901500e+02	5.735343e-05	1.901500e+02	-3.488877e-07	1.901500e+02	-6.244062e-05
1.801500e+02	6.034970e-05	1.801500e+02	3.322764e-05	1.801500e+02	6.736708e-05	1.801500e+02	4.888226e-05	1.921500e+02	8.772498e-05	1.921500e+02	5.956861e-05	1.921500e+02	2.138159e-06	1.921500e+02	1.680588e-05
1.821500e+02	6.565692e-05	1.821500e+02	8.112387e-05	1.821500e+02	5.730375e-05	1.821500e+02	3.510641e-05	1.941500e+02	7.502861e-05	1.941500e+02	2.393719e-05	1.941500e+02	9.592909e-05	1.941500e+02	8.407815e-05
1.841500e+02	2.795038e-05	1.841500e+02	8.551810e-06	1.841500e+02	5.282795e-05	1.841500e+02	2.567916e-05	1.961500e+02	-2.675769e-06	1.961500e+02	4.646324e-05	1.961500e+02	4.402208e-05	1.961500e+02	2.134439e-05
1.861500e+02	1.931468e-05	1.861500e+02	-2.960537e-05	1.861500e+02	-2.009427e-05	1.861500e+02	2.088929e-05	1.981500e+02	7.981765e-05	1.981500e+02	1.646015e-04	1.981500e+02	8.298196e-06	1.981500e+02	-4.284765e-05
1.881500e+02	6.237024e-05	1.881500e+02	5.828299e-05	1.881500e+02	7.606546e-05	1.881500e+02	4.321259e-05	2.001500e+02	2.719038e-05	2.001500e+02	2.470746e-05	2.001500e+02	8.034254e-05	2.001500e+02	8.422995e-05
1.901500e+02	5.063750e-05	1.901500e+02	1.383981e-04	1.901500e+02	6.157439e-05	1.901500e+02	8.573870e-05	2.021500e+02	1.256672e-04	2.021500e+02	9.134668e-05	2.021500e+02	5.061678e-05	2.021500e+02	2.904544e-05
1.921500e+02	6.747608e-05	1.921500e+02	9.556004e-05	1.921500e+02	9.730579e-05	1.921500e+02	1.132291e-04	2.041500e+02	1.330689e-04	2.041500e+02	-7.532616e-06	2.041500e+02	5.797729e-06	2.041500e+02	-3.446167e-06
1.941500e+02	5.399941e-05	1.941500e+02	4.874719e-05	1.941500e+02	-2.476890e-05	1.941500e+02	7.504454e-05	2.061500e+02	9.098646e-05	2.061500e+02	9.408018e-05	2.061500e+02	5.231977e-05	2.061500e+02	4.731782e-05
1.961500e+02	6.331236e-05	1.961500e+02	8.695354e-05	1.961500e+02	1.193681e-04	1.961500e+02	1.277110e-04	2.081500e+02	5.838562e-05	2.081500e+02	1.042659e-05	2.081500e+02	5.711123e-05	2.081500e+02	-2.770767e-05
1.981500e+02	6.313766e-05	1.981500e+02	7.873198e-05	1.981500e+02	2.474971e-05	1.981500e+02	1.286122e-04	2.101500e+02	5.261467e-05	2.101500e+02	7.849412e-06	2.101500e+02	1.656182e-05	2.101500e+02	-6.460022e-06
2.001500e+02	6.153447e-05	2.001500e+02	1.055367e-04	2.001500e+02	9.661743e-05	2.001500e+02	1.211688e-05	2.121500e+02	3.581648e-05	2.121500e+02	5.933429e-07	2.121500e+02	-1.101364e-05	2.121500e+02	-8.393679e-06
2.021500e+02	7.104677e-05	2.021500e+02	8.324657e-05	2.021500e+02	5.090261e-05	2.021500e+02	6.650207e-05	2.141500e+02	5.593539e-05	2.141500e+02	1.076119e-04	2.141500e+02	1.628209e-04	2.141500e+02	4.950709e-05
2.041500e+02	4.317972e-05	2.041500e+02	7.095411e-05	2.041500e+02	4.712667e-05	2.041500e+02	5.628949e-05	2.161500e+02	4.534305e-05	2.161500e+02	4.769297e-05	2.161500e+02	7.693485e-05	2.161500e+02	-3.750179e-06
2.061500e+02	6.309008e-05	2.061500e+02	6.440893e-05	2.061500e+02	5.872175e-05	2.061500e+02	3.379562e-05	2.181500e+02	9.928137e-05	2.181500e+02	5.971974e-05	2.181500e+02	6.918132e-05	2.181500e+02	-2.733675e-05
2.081500e+02	3.708133e-05	2.081500e+02	9.141012e-05	2.081500e+02	3.821130e-05	2.081500e+02	3.173210e-05	2.201500e+02	9.148739e-05	2.201500e+02	2.526863e-05	2.201500e+02	6.907790e-05	2.201500e+02	-2.610100e-05
2.101500e+02	3.666433e-05	2.101500e+02	7.779542e-05	2.101500e+02	4.808780e-05	2.101500e+02	6.020119e-05	2.221500e+02	4.073508e-05	2.221500e+02	1.135373e-04	2.221500e+02	3.499436e-05	2.221500e+02	5.356173e-05
2.121500e+02	2.603827e-05	2.121500e+02	-6.804131e-06	2.121500e+02	1.020875e-04	2.121500e+02	6.998199e-05	2.241500e+02	2.888717e-05	2.241500e+02	2.711598e-05	2.241500e+02	3.513338e-05	2.241500e+02	7.501537e-05
2.141500e+02	9.025406e-05	2.141500e+02	1.053249e-04	2.141500e+02	7.935947e-05	2.141500e+02	7.121875e-05	2.261500e+02	8.272868e-05	2.261500e+02	1.591206e-05	2.261500e+02	2.096988e-05	2.261500e+02	1.174552e-05
2.161500e+02	3.948131e-05	2.161500e+02	3.355595e-05	2.161500e+02	7.264695e-05	2.161500e+02	3.945575e-06	2.281500e+02	9.145682e-05	2.281500e+02	4.869649e-05	2.281500e+02	-9.165527e-06	2.281500e+02	2.023705e-05
2.181500e+02	7.805457e-05	2.181500e+02	1.260379e-04	2.181500e+02	9.957244e-05	2.181500e+02	1.199259e-04	2.301500e+02	4.581523e-05	2.301500e+02	4.453376e-05	2.301500e+02	-3.100405e-05	2.301500e+02	3.580203e-05
2.201500e+02	4.811288e-05	2.201500e+02	8.861144e-05	2.201500e+02	7.926192e-05	2.201500e+02	9.183911e-06	2.321500e+02	9.587151e-05	2.321500e+02	2.283441e-06	2.321500e+02	4.197561e-05	2.321500e+02	1.151038e-04
2.221500e+02	6.563426e-05	2.221500e+02	8.974660e-05	2.221500e+02	1.030810e-04	2.221500e+02	2.378375e-05	2.341500e+02	7.294006e-05	2.341500e+02	4.583191e-05	2.341500e+02	-4.102026e-05	2.341500e+02	7.720506e-05
2.241500e+02	4.823408e-05	2.241500e+02	2.139563e-05	2.241500e+02	3.314614e-05	2.241500e+02	1.169449e-04	2.361500e+02	5.716173e-05	2.361500e+02	-2.972124e-05	2.361500e+02	-2.049379e-06	2.361500e+02	2.625834e-04
2.261500e+02	4.290825e-05	2.261500e+02	6.697062e-05	2.261500e+02	7.245737e-05	2.261500e+02	2.957365e-05	2.381500e+02	9.072532e-06	2.381500e+02	1.192082e-04	2.381500e+02	1.663861e-05	2.381500e+02	1.103446e-04
2.281500e+02	4.148833e-05	2.281500e+02	5.220988e-05	2.281500e+02	5.876183e-05	2.281500e+02	2.822178e-05	2.401500e+02	2.813069e-05	2.401500e+02	-1.080656e-06	2.401500e+02	3.818912e-06	2.401500e+02	5.773873e-05
2.301500e+02	2.586904e-05	2.301500e+02	-4.813292e-06	2.301500e+02	3.606529e-05	2.301500e+02	5.468429e-05	2.421500e+02	1.003036e-04	2.421500e+02	5.019430e-05	2.421500e+02	-4.999891e-06	2.421500e+02	-3.611880e-05
2.321500e+02	5.058792e-05	2.321500e+02	3.470731e-05	2.321500e+02	2.820520e-05	2.321500e+02	3.596865e-05	2.441500e+02	6.607030e-05	2.441500e+02	1.722557e-04	2.441500e+02	1.592035e-05	2.441500e+02	1.105351e-05
2.341500e+02	2.846208e-05	2.341500e+02	2.447693e-05	2.341500e+02	8.116941e-06	2.341500e+02	1.168394e-05	2.461500e+02	1.695322e-04	2.461500e+02	1.037702e-04	2.461500e+02	4.335285e-05	2.461500e+02	1.479695e-05
2.361500e+02	4.368862e-05	2.361500e+02	1.789304e-05	2.361500e+02	-1.110147e-05	2.361500e+02	1.105431e-05	2.481500e+02	6.992317e-05	2.481500e+02	-6.933518e-05	2.481500e+02	6.870328e-05	2.481500e+02	3.661818e-05
2.381500e+02	4.787264e-05	2.381500e+02	5.139905e-06	2.381500e+02	2.409910e-05	2.381500e+02	5.060556e-05	2.501500e+02	8.918441e-05	2.501500e+02	-5.060556e-05	2.501500e+02	5.306260e-05	2.501500e+02	6.119623e-05
2.401500e+02	4.589106e-05	2.401500e+02	3.619092e-05	2.401500e+02	1.212885e-04	2.401500e+02	7.515031e-05	2.521500e+02	1.631676e-04	2.521500e+02	1.125385e-05	2.521500e+02	1.673202e-05	2.521500e+02	-3.402315e-05
2.421500e+02	4.358732e-05	2.421500e+02	4.854020e-05	2.421500e+02	1.218666e-04	2.421500e+02	2.532520e-05	2.541500e+02	1.012512e-04	2.541500e+02	-1.891879e-05	2.541500e+02	4.190395e-05	2.541500e+02	5.971733e-06
2.441500e+02	7.403909e-05	2.441500e+02	4.265398e-05	2.441500e+02	7.267069e-05	2.441500e+02	1.376491e-04	2.561500e+02	1.040778e-04	2.561500e+02	4.079110e-05	2.561500e+02	-2.088035e-05	2.561500e+02	3.916435e-05
2.461500e+02	8.339261e-05	2.461500e+02	9.198332e-05	2.461500e+02	1.084836e-04	2.461500e+02	5.182912e-05	2.581500e+02	1.098630e-04	2.581500e+02	9.960100e-05	2.581500e+02	1.024436e-05	2.581500e+02	7.007488e-05
2.481500e+02	6.473816e-05	2.481500e+02	9.591529e-05	2.481500e+02	7.105876e-05	2.481500e+02	1.802836e-04	2.601500e+02	6.559019e-05	2.601500e+02	1.129682e-04	2.601500e+02	4.704992e-05	2.601500e+02	2.563226e-05
2.501500e+02	3.834010e-05	2.501500e+02	4.896882e-05	2.501500e+02	5.416379e-05	2.501500e+02	1.241042e-05	2.621500e+02	5.340817e-05	2.621500e+02	3.082210e-05	2.621500e+02	2.847324e-05	2.621500e+02	5.109376e-06
2.521500e+02	5.267363e-05	2.521500e+02	8.477285e-05	2.521500e+02	7.124477e-05	2.521500e+02	5.556743e-05	2.641500e+02	6.166562e-05	2.641500e+02	1.135740e-04	2.641500e+02	7.039916e-05	2.641500e+02	9.804389e-06
2.541500e+02	3.877016e-05	2.541500e+02	-1.702790e-05	2.541500e+02	1.215429e-04	2.541500e+02	3.666810e-05	2.661500e+02	3.079636e-05	2.661500e+02	-6.061384e-06	2.661500e+02	5.798671e-06	2.661500e+02	4.327213e-06
2.561500e+02	6.341121e-05	2.561500e+02	1.323819e-04	2.561500e+02	9.413043e-05	2.561500e+02	5.421320e-05	2.681500e+02	8.826914e-06	2.681500e+02	5.261553e-05	2.681500e+02	2.480906e-05	2.681500e+02	6.206595e-05
2.581500e+02	7.228935e-05	2.581500e+02	1.491446e-05	2.581500e+02	1.047764e-04	2.581500e+02	9.655142e-05	2.701500e+02	1.285327e-04	2.701500e+02	-1.212712e-04	2.701500e+02	1.036002e-04	2.701500e+02	5.734218e-05
2.601500e+02	5.510244e-05	2.601500e+02	9.899022e-05	2.601500e+02	2.151960e-05	2.601500e+02	1.396673e-05	2.721500e+02	1.320075e-04	2.721500e+02	-1.766893e-05	2.721500e+02	5.673559e-05	2.721500e+02	7.868481e-05
2.621500e+02	5.368000e-05	2.621500e+02	7.114593e-05	2.621500e+02	1.314024e-04	2.621500e+02	5.539883e-05	2.741500e+02	8.391551e-05	2.741500e+02	4.187034e-05	2.741500e+02	2.583982e-05	2.741500e+02	7.500466e-05
2.641500e+02	5.929017e-05	2.641500e+02	2.405744e-05	2.641500e+02	8.781321e-05	2.641500e+02	4.771735e-05	2.761500e+02	8.609110e-05	2.761500e+02	7.911998e-05	2.761500e+02	-1.671922e-05	2.761500e+02	7.204051e-05
2.661500e+02	3.234991e-05	2.661500e+02	6.025529e-05	2.661500e+02	7.104102e-06	2.661500e+02	1.242291e-04	2.781500e+02	1.130425e-04	2.781500e+02	1.299438e-04	2.781500e+02	-1.176764e-05	2.781500e+02	4.597730e-05
2.681500e+02	5.199488e-05	2.681500e+02	8.040448e-05	2.681500e+02	2.328757e-05	2.681500e+02	1.119546e-04	2.801500e+02	1.926851e-04	2.801500e+02	3.779323e-06	2.801500e+02	4.585350e-05	2.801500e+02	5.246736e-05
2.701500e+02	4.440055e-05	2.701500e+02	4.241385e-05	2.701500e+02	1.968024e-05	2.701500e+02	8.050596e-05	2.821500e+02	-9.863151e-06	2.821500e+02	7.241931e-05	2.821500e+02	-6.100218e-05	2.821500e+02	3.652953e-05
2.721500e+02	6.175951e-05	2.721500e+02	1.206843e-04	2.721500e+02	1.845518e-05	2.721500e+02	4.341813e-05	2.841500e+02	7.742589e-05	2.841500e+02	1.239424e-05	2.841500e+02	3.360561e-05	2.841500e+02	7.707280e-05
2.741500e+02	4.980422e-05	2.741500e+02	4.147296e-05	2.741500e+02	-7.747871e-06	2.741500e+02	8.827415e-05	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.761500e+02	6.439910e-05	2.761500e+02	6.060196e-05	2.761500e+02	5.105911e-05	2.761500e+02	1.186003e-04	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.781500e+02	5.304625e-05	2.781500e+02	-1.052481e-05	2.781500e+02	4.199146e-05	2.781500e+02	6.266108e-05	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.801500e+02	6.043338e-05	2.801500e+02	8.838699e-05	2.801500e+02	3.443599e-05	2.801500e+02	5.425319e-06	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.821500e+02	3.656314e-05	2.821500e+02	1.513172e-04	2.821500e+02	5.794563e-05	2.821500e+02	8.595582e-06	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.841500e+02	5.622816e-05	2.841500e+02	6.132282e-05	2.841500e+02	6.536011e-05	2.841500e+02	6.641565e-05	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
