# Delay[ns]	Avg Transient	0195 Delay[ns]	0195 Transient	0196 Delay[ns]	0196 Transient	0197 Delay[ns]	0197 Transient	0198 Delay[ns]	0198 Transient	0199 Delay[ns]	0199 Transient	0201 Delay[ns]	0201 Transient	0202 Delay[ns]	0202 Transient
1.581500e+02	1.415480e-02	1.581500e+02	6.048444e-03	1.581500e+02	9.855696e-03	1.581500e+02	-1.629098e-02	1.701500e+02	6.550365e-03	1.701500e+02	-7.368060e-03	1.701500e+02	8.373581e-03	1.701500e+02	-2.574405e-02
1.601500e+02	-6.837753e-04	1.601500e+02	-1.711978e-02	1.601500e+02	2.431151e-03	1.601500e+02	1.321926e-02	1.721500e+02	2.644479e-03	1.721500e+02	-7.629986e-02	1.721500e+02	-4.806830e-02	1.721500e+02	2.066912e-03
1.621500e+02	3.241163e-03	1.621500e+02	-3.116547e-03	1.621500e+02	2.730001e-02	1.621500e+02	-3.924495e-02	1.741500e+02	-3.049214e-02	1.741500e+02	-1.825155e-02	1.741500e+02	-8.463047e-02	1.741500e+02	2.279412e-02
1.641500e+02	-8.841218e-03	1.641500e+02	2.546261e-02	1.641500e+02	-5.211586e-02	1.641500e+02	-1.312318e-02	1.761500e+02	1.502793e-03	1.761500e+02	3.529824e-03	1.761500e+02	-5.807662e-02	1.761500e+02	-2.054873e-02
1.661500e+02	-2.233109e-02	1.661500e+02	-3.953185e-02	1.661500e+02	-4.837152e-02	1.661500e+02	1.176534e-02	1.781500e+02	-1.380898e-02	1.781500e+02	-2.096599e-02	1.781500e+02	7.458864e-03	1.781500e+02	-3.124337e-02
1.681500e+02	-1.451521e-02	1.681500e+02	2.082471e-02	1.681500e+02	1.621615e-02	1.681500e+02	-4.909459e-02	1.801500e+02	-1.435530e-02	1.801500e+02	-7.002894e-04	1.801500e+02	-1.929417e-02	1.801500e+02	-2.329371e-02
1.701500e+02	-3.690144e-03	1.701500e+02	-1.069586e-02	1.701500e+02	1.021698e-02	1.701500e+02	-7.163955e-03	1.821500e+02	-4.257803e-03	1.821500e+02	8.241482e-03	1.821500e+02	-2.486258e-02	1.821500e+02	-4.145100e-02
1.721500e+02	-3.358640e-02	1.721500e+02	-5.972658e-02	1.721500e+02	-3.085863e-02	1.721500e+02	-2.486278e-02	1.841500e+02	3.629075e-03	1.841500e+02	-1.971784e-02	1.841500e+02	-8.060498e-02	1.841500e+02	-3.205324e-02
1.741500e+02	-3.740440e-02	1.741500e+02	-3.124290e-02	1.741500e+02	-8.376842e-02	1.741500e+02	-3.623944e-02	1.861500e+02	-4.717862e-03	1.861500e+02	4.479354e-03	1.861500e+02	2.132167e-02	1.861500e+02	-2.562825e-02
1.761500e+02	-2.269321e-02	1.761500e+02	-2.556227e-02	1.761500e+02	-4.595182e-02	1.761500e+02	-1.374569e-02	1.881500e+02	-2.714310e-02	1.881500e+02	-4.494239e-02	1.881500e+02	-2.504191e-02	1.881500e+02	1.720583e-02
1.781500e+02	-1.239201e-02	1.781500e+02	-7.888820e-03	1.781500e+02	-1.095825e-02	1.781500e+02	-9.337533e-03	1.901500e+02	-1.958059e-02	1.901500e+02	2.930542e-03	1.901500e+02	-5.142073e-02	1.901500e+02	-5.167214e-02
1.801500e+02	-1.963693e-02	1.801500e+02	-4.320948e-02	1.801500e+02	-4.786688e-02	1.801500e+02	1.126133e-02	1.921500e+02	-6.884081e-02	1.921500e+02	-3.383177e-02	1.921500e+02	-9.931887e-03	1.921500e+02	-3.520260e-02
1.821500e+02	-1.518220e-02	1.821500e+02	-6.304420e-03	1.821500e+02	-2.791883e-02	1.821500e+02	-9.722277e-03	1.941500e+02	-1.865558e-02	1.941500e+02	-9.063461e-02	1.941500e+02	-5.111034e-02	1.941500e+02	-1.829652e-02
1.841500e+02	-3.560597e-02	1.841500e+02	-4.804865e-02	1.841500e+02	-2.107443e-02	1.841500e+02	-5.137174e-02	1.961500e+02	-2.945602e-03	1.961500e+02	-6.362453e-03	1.961500e+02	4.467724e-04	1.961500e+02	8.353383e-03
1.861500e+02	-1.903461e-02	1.861500e+02	-4.736746e-02	1.861500e+02	-4.303472e-02	1.861500e+02	-3.829500e-02	1.981500e+02	-3.623323e-02	1.981500e+02	5.395201e-02	1.981500e+02	-8.528327e-02	1.981500e+02	-1.139510e-02
1.881500e+02	-1.303503e-02	1.881500e+02	-4.236258e-02	1.881500e+02	2.567653e-02	1.881500e+02	5.362433e-03	2.001500e+02	1.956083e-02	2.001500e+02	-4.936500e-02	2.001500e+02	-4.111079e-02	2.001500e+02	-1.491683e-02
1.901500e+02	-2.364218e-02	1.901500e+02	9.926100e-03	1.901500e+02	-1.959833e-02	1.901500e+02	-3.608010e-02	2.021500e+02	-1.669149e-02	2.021500e+02	-9.759643e-03	2.021500e+02	-3.948562e-02	2.021500e+02	1.298117e-02
1.921500e+02	-1.866583e-02	1.921500e+02	6.217702e-03	1.921500e+02	2.556695e-02	1.921500e+02	-1.463842e-02	2.041500e+02	2.334587e-02	2.041500e+02	1.243886e-02	2.041500e+02	-2.911803e-02	2.041500e+02	-5.803287e-02
1.941500e+02	-2.720372e-02	1.941500e+02	-3.204099e-02	1.941500e+02	-2.081840e-02	1.941500e+02	4.113037e-02	2.061500e+02	3.004523e-02	2.061500e+02	-1.720188e-02	2.061500e+02	-2.919850e-02	2.061500e+02	-1.358750e-02
1.961500e+02	3.834650e-03	1.961500e+02	-1.558133e-02	1.961500e+02	2.749803e-02	1.961500e+02	1.543374e-02	2.081500e+02	-2.412421e-02	2.081500e+02	-1.646464e-02	2.081500e+02	-3.310175e-02	2.081500e+02	-1.804481e-02
1.981500e+02	-3.266901e-03	1.981500e+02	1.616547e-02	1.981500e+02	2.603937e-02	1.981500e+02	1.388645e-02	2.101500e+02	-3.993546e-02	2.101500e+02	1.652455e-02	2.101500e+02	-6.366765e-02	2.101500e+02	-2.929899e-02
2.001500e+02	-1.882767e-02	2.001500e+02	5.907126e-03	2.001500e+02	-5.609145e-03	2.001500e+02	-4.625985e-02	2.121500e+02	3.621396e-02	2.121500e+02	-4.048330e-02	2.121500e+02	-4.446537e-02	2.121500e+02	7.807689e-03
2.021500e+02	-7.731651e-03	2.021500e+02	8.719504e-03	2.021500e+02	-4.047650e-02	2.021500e+02	3.059101e-02	2.141500e+02	3.007244e-02	2.141500e+02	1.778101e-02	2.141500e+02	-4.522510e-02	2.141500e+02	2.714225e-02
2.041500e+02	-5.734944e-03	2.041500e+02	-1.435129e-02	2.041500e+02	3.504111e-02	2.041500e+02	-9.468252e-03	2.161500e+02	-1.961066e-02	2.161500e+02	-4.625922e-02	2.161500e+02	-1.729604e-02	2.161500e+02	-3.102497e-02
2.061500e+02	-4.782693e-03	2.061500e+02	3.480579e-02	2.061500e+02	-1.640310e-02	2.061500e+02	-2.193890e-02	2.181500e+02	-1.755911e-03	2.181500e+02	-3.565801e-02	2.181500e+02	-6.141575e-02	2.181500e+02	-3.995808e-02
2.081500e+02	-1.277362e-02	2.081500e+02	1.751856e-02	2.081500e+02	-1.663113e-03	2.081500e+02	-1.353540e-02	2.201500e+02	-1.114711e-02	2.201500e+02	6.424105e-03	2.201500e+02	-6.986704e-02	2.201500e+02	-4.775451e-02
2.101500e+02	-1.311211e-02	2.101500e+02	-1.760485e-02	2.101500e+02	2.265203e-03	2.101500e+02	3.993238e-02	2.221500e+02	1.544965e-02	2.221500e+02	-2.354619e-02	2.221500e+02	-6.789383e-03	2.221500e+02	-4.361022e-02
2.121500e+02	-7.479836e-03	2.121500e+02	-1.151844e-02	2.121500e+02	-1.199438e-02	2.121500e+02	1.208100e-02	2.241500e+02	-2.733819e-02	2.241500e+02	2.232101e-02	2.241500e+02	-4.170478e-02	2.241500e+02	-6.195794e-02
2.141500e+02	-6.058283e-03	2.141500e+02	-1.089427e-02	2.141500e+02	3.506763e-02	2.141500e+02	-9.635193e-02	2.261500e+02	-1.000351e-02	2.261500e+02	-3.042703e-02	2.261500e+02	-4.101870e-02	2.261500e+02	-5.681915e-02
2.161500e+02	-7.922384e-03	2.161500e+02	2.407631e-02	2.161500e+02	-2.385236e-04	2.161500e+02	3.489641e-02	2.281500e+02	-4.237335e-02	2.281500e+02	-3.992771e-02	2.281500e+02	-1.969184e-02	2.281500e+02	-2.447528e-02
2.181500e+02	-2.907713e-02	2.181500e+02	-1.928496e-02	2.181500e+02	-1.788708e-02	2.181500e+02	-2.758012e-02	2.301500e+02	6.237275e-02	2.301500e+02	-3.413841e-02	2.301500e+02	-1.669431e-02	2.301500e+02	-1.498426e-02
2.201500e+02	-2.554824e-02	2.201500e+02	-1.764702e-02	2.201500e+02	-6.072884e-02	2.201500e+02	2.188277e-02	2.321500e+02	1.386947e-03	2.321500e+02	-3.207112e-02	2.321500e+02	-3.106690e-02	2.321500e+02	-1.477263e-02
2.221500e+02	-9.276771e-03	2.221500e+02	1.347311e-03	2.221500e+02	-1.248273e-02	2.221500e+02	4.694160e-03	2.341500e+02	-2.048997e-02	2.341500e+02	-8.749780e-03	2.341500e+02	-1.001742e-01	2.341500e+02	-1.309288e-02
2.241500e+02	-2.473045e-02	2.241500e+02	8.824123e-03	2.241500e+02	-1.341574e-02	2.241500e+02	-5.984164e-02	2.361500e+02	5.310942e-02	2.361500e+02	-5.720045e-03	2.361500e+02	-5.114631e-02	2.361500e+02	-2.172748e-02
2.261500e+02	-1.844886e-02	2.261500e+02	-9.249093e-03	2.261500e+02	-3.790496e-03	2.261500e+02	2.216597e-02	2.381500e+02	-2.743511e-02	2.381500e+02	-6.336776e-03	2.381500e+02	-5.944813e-03	2.381500e+02	5.956343e-03
2.281500e+02	-1.426181e-02	2.281500e+02	2.711491e-02	2.281500e+02	-2.899043e-02	2.281500e+02	2.851104e-02	2.401500e+02	-6.191160e-03	2.401500e+02	-6.059225e-02	2.401500e+02	-6.343455e-02	2.401500e+02	7.674616e-03
2.301500e+02	5.688883e-04	2.301500e+02	-4.302697e-02	2.301500e+02	1.842487e-02	2.301500e+02	3.202855e-02	2.421500e+02	9.681343e-03	2.421500e+02	-3.773863e-02	2.421500e+02	-1.930889e-02	2.421500e+02	-2.367298e-02
2.321500e+02	-1.987642e-02	2.321500e+02	-3.388554e-02	2.321500e+02	-7.318209e-02	2.321500e+02	4.445636e-02	2.441500e+02	1.827041e-02	2.441500e+02	1.761425e-02	2.441500e+02	3.648725e-02	2.441500e+02	-2.046225e-02
2.341500e+02	-2.225399e-02	2.341500e+02	-3.224594e-04	2.341500e+02	-3.674114e-02	2.341500e+02	2.379248e-02	2.461500e+02	3.605789e-03	2.461500e+02	1.119644e-02	2.461500e+02	-5.171700e-02	2.461500e+02	-4.069888e-03
2.361500e+02	-1.802096e-02	2.361500e+02	-4.686716e-02	2.361500e+02	-3.878278e-02	2.361500e+02	-1.501233e-02	2.481500e+02	5.457809e-04	2.481500e+02	-1.278540e-02	2.481500e+02	1.839016e-03	2.481500e+02	3.981750e-03
2.381500e+02	-4.045202e-03	2.381500e+02	8.251571e-03	2.381500e+02	-2.991499e-02	2.381500e+02	2.710736e-02	2.501500e+02	8.678508e-03	2.501500e+02	-2.847135e-02	2.501500e+02	-3.984227e-02	2.501500e+02	-9.171162e-03
2.401500e+02	-1.906818e-02	2.401500e+02	-5.645443e-02	2.401500e+02	1.264751e-02	2.401500e+02	3.287298e-02	2.521500e+02	9.647904e-03	2.521500e+02	-4.422073e-02	2.521500e+02	-4.335160e-02	2.521500e+02	2.192824e-02
2.421500e+02	-1.741629e-02	2.421500e+02	1.391805e-02	2.421500e+02	1.041322e-02	2.421500e+02	-7.520618e-02	2.541500e+02	4.412842e-02	2.541500e+02	-5.253301e-03	2.541500e+02	-6.661747e-02	2.541500e+02	1.607874e-02
2.441500e+02	-5.648676e-03	2.441500e+02	-4.495690e-02	2.441500e+02	-1.343819e-02	2.441500e+02	-3.305531e-02	2.561500e+02	2.458358e-03	2.561500e+02	5.916977e-04	2.561500e+02	-1.322007e-02	2.561500e+02	-3.154054e-02
2.461500e+02	3.574566e-05	2.461500e+02	2.895317e-02	2.461500e+02	8.175219e-03	2.461500e+02	4.106487e-03	2.581500e+02	6.779997e-02	2.581500e+02	1.767022e-02	2.581500e+02	-3.659825e-02	2.581500e+02	-4.295862e-02
2.481500e+02	3.619576e-03	2.481500e+02	-3.440440e-02	2.481500e+02	-6.937124e-03	2.481500e+02	7.309741e-02	2.601500e+02	1.166017e-02	2.601500e+02	5.483733e-02	2.601500e+02	-2.349304e-02	2.601500e+02	-1.899432e-02
2.501500e+02	-7.580891e-03	2.501500e+02	-4.256878e-02	2.501500e+02	4.229898e-02	2.501500e+02	1.600984e-02	2.621500e+02	1.276295e-03	2.621500e+02	-1.403575e-02	2.621500e+02	1.255901e-02	2.621500e+02	-2.334348e-02
2.521500e+02	-1.426974e-02	2.521500e+02	3.814066e-03	2.521500e+02	-2.294967e-02	2.521500e+02	-2.475638e-02	2.641500e+02	-3.447549e-02	2.641500e+02	1.756633e-03	2.641500e+02	3.567977e-03	2.641500e+02	-4.597792e-03
2.541500e+02	-5.028177e-03	2.541500e+02	-2.618414e-02	2.541500e+02	1.407847e-02	2.541500e+02	-1.142796e-02	2.661500e+02	5.252362e-03	2.661500e+02	6.745514e-03	2.661500e+02	-5.265961e-02	2.661500e+02	-4.693063e-02
2.561500e+02	-4.462722e-03	2.561500e+02	1.652979e-03	2.561500e+02	-2.379219e-02	2.561500e+02	3.261072e-02	2.681500e+02	-1.366260e-02	2.681500e+02	-1.766690e-02	2.681500e+02	8.007218e-03	2.681500e+02	-4.215969e-02
2.581500e+02	-2.737832e-03	2.581500e+02	-3.996901e-02	2.581500e+02	2.685047e-02	2.581500e+02	-1.195959e-02	2.701500e+02	1.680330e-02	2.701500e+02	-1.367758e-01	2.701500e+02	-2.738751e-02	2.701500e+02	2.700203e-03
2.601500e+02	2.258397e-03	2.601500e+02	-3.035812e-02	2.601500e+02	-2.885778e-02	2.601500e+02	5.101455e-02	2.721500e+02	7.493560e-03	2.721500e+02	1.991033e-02	2.721500e+02	-4.158064e-02	2.721500e+02	-6.383970e-04
2.621500e+02	-7.814839e-03	2.621500e+02	-1.021584e-02	2.621500e+02	1.057877e-02	2.621500e+02	-3.152287e-02	2.741500e+02	-1.615471e-03	2.741500e+02	-2.759910e-03	2.741500e+02	-3.248768e-02	2.741500e+02	-4.114609e-02
2.641500e+02	-1.257905e-02	2.641500e+02	5.982319e-03	2.641500e+02	-6.146823e-02	2.641500e+02	1.181269e-03	2.761500e+02	-6.220631e-03	2.761500e+02	-2.343240e-02	2.761500e+02	-6.433753e-02	2.761500e+02	4.778228e-02
2.661500e+02	-1.569147e-02	2.661500e+02	-7.271457e-02	2.661500e+02	6.656774e-03	2.661500e+02	4.380986e-02	2.781500e+02	2.026745e-02	2.781500e+02	2.297875e-02	2.781500e+02	-8.875368e-02	2.781500e+02	7.777618e-03
2.681500e+02	-8.118956e-03	2.681500e+02	1.605537e-02	2.681500e+02	1.890794e-03	2.681500e+02	-9.296884e-03	2.801500e+02	6.632358e-03	2.801500e+02	-7.714401e-02	2.801500e+02	-6.883192e-03	2.801500e+02	-1.592243e-02
2.701500e+02	-2.194959e-02	2.701500e+02	-1.252065e-02	2.701500e+02	-2.989013e-02	2.701500e+02	3.342350e-02	2.821500e+02	-2.592309e-02	2.821500e+02	-3.785856e-02	2.821500e+02	-5.315152e-02	2.821500e+02	4.753156e-02
2.721500e+02	-7.325418e-03	2.721500e+02	-3.185264e-02	2.721500e+02	-2.471123e-02	2.721500e+02	2.010109e-02	2.841500e+02	9.143829e-03	2.841500e+02	-2.082552e-02	2.841500e+02	-3.442621e-02	2.841500e+02	1.292354e-03
2.741500e+02	5.384281e-03	2.741500e+02	2.695595e-02	2.741500e+02	2.087575e-02	2.741500e+02	6.786743e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.761500e+02	-1.688514e-02	2.761500e+02	-5.379468e-02	2.761500e+02	3.400984e-03	2.761500e+02	-2.159403e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.781500e+02	-2.262279e-02	2.781500e+02	-7.246447e-02	2.781500e+02	-4.466601e-02	2.781500e+02	-3.499149e-03	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.801500e+02	-2.993977e-03	2.801500e+02	1.084700e-02	2.801500e+02	1.948065e-02	2.801500e+02	4.203178e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.821500e+02	-9.699099e-03	2.821500e+02	1.129997e-02	2.821500e+02	4.611462e-02	2.821500e+02	-5.590668e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.841500e+02	-6.575833e-03	2.841500e+02	2.905082e-03	2.841500e+02	1.312292e-02	2.841500e+02	-1.724329e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
