# Delay[ns]	Avg Transient	0195 Delay[ns]	0195 Transient	0196 Delay[ns]	0196 Transient	0197 Delay[ns]	0197 Transient	0198 Delay[ns]	0198 Transient	0199 Delay[ns]	0199 Transient	0201 Delay[ns]	0201 Transient	0202 Delay[ns]	0202 Transient
1.661500e+02	1.531127e-02	1.661500e+02	1.134318e-02	1.661500e+02	-1.254261e-03	1.661500e+02	2.251389e-02	1.781500e+02	1.557115e-02	1.781500e+02	3.767447e-02	1.781500e+02	3.212038e-02	1.781500e+02	4.096571e-02
1.681500e+02	1.405578e-02	1.681500e+02	3.547756e-03	1.681500e+02	2.324655e-02	1.681500e+02	1.422090e-02	1.801500e+02	2.811867e-02	1.801500e+02	3.908393e-02	1.801500e+02	8.380401e-03	1.801500e+02	1.149644e-02
1.701500e+02	2.596213e-02	1.701500e+02	4.099737e-02	1.701500e+02	4.229098e-02	1.701500e+02	1.310614e-02	1.821500e+02	1.363490e-02	1.821500e+02	4.190033e-02	1.821500e+02	8.987157e-03	1.821500e+02	3.054715e-02
1.721500e+02	2.179668e-02	1.721500e+02	1.201402e-02	1.721500e+02	4.240536e-02	1.721500e+02	1.778013e-02	1.841500e+02	2.067785e-02	1.841500e+02	1.532750e-02	1.841500e+02	2.580774e-02	1.841500e+02	-1.788695e-03
1.741500e+02	6.571253e-03	1.741500e+02	-2.767053e-03	1.741500e+02	5.690888e-03	1.741500e+02	1.995596e-03	1.861500e+02	1.097785e-04	1.861500e+02	3.724591e-03	1.861500e+02	2.160293e-02	1.861500e+02	2.164821e-02
1.761500e+02	1.851636e-02	1.761500e+02	6.407725e-03	1.761500e+02	1.271003e-02	1.761500e+02	1.469686e-02	1.881500e+02	1.372482e-02	1.881500e+02	2.180572e-02	1.881500e+02	9.110649e-03	1.881500e+02	1.400224e-02
1.781500e+02	2.814290e-02	1.781500e+02	7.220004e-03	1.781500e+02	3.936986e-02	1.781500e+02	2.407875e-02	1.901500e+02	2.172673e-02	1.901500e+02	1.395148e-02	1.901500e+02	-1.064466e-03	1.901500e+02	-7.117239e-03
1.801500e+02	1.862942e-02	1.801500e+02	1.196552e-02	1.801500e+02	1.344831e-03	1.801500e+02	3.001615e-02	1.921500e+02	2.620281e-02	1.921500e+02	2.423551e-02	1.921500e+02	1.071445e-02	1.921500e+02	2.034587e-02
1.821500e+02	1.850284e-02	1.821500e+02	1.723668e-02	1.821500e+02	4.332275e-03	1.821500e+02	1.288137e-02	1.941500e+02	2.608037e-02	1.941500e+02	1.220697e-03	1.941500e+02	1.362748e-02	1.941500e+02	1.455379e-02
1.841500e+02	9.055218e-03	1.841500e+02	7.292806e-03	1.841500e+02	-7.042284e-03	1.841500e+02	3.111617e-03	1.961500e+02	-1.254232e-03	1.961500e+02	1.648320e-02	1.961500e+02	1.620982e-02	1.961500e+02	2.663247e-02
1.861500e+02	8.722920e-03	1.861500e+02	1.094286e-02	1.861500e+02	-7.908482e-03	1.861500e+02	1.094055e-02	1.981500e+02	2.238577e-02	1.981500e+02	4.439245e-02	1.981500e+02	-7.633645e-05	1.981500e+02	-1.063276e-02
1.881500e+02	1.423049e-02	1.881500e+02	2.070038e-02	1.881500e+02	1.679971e-02	1.881500e+02	3.469885e-03	2.001500e+02	1.973452e-02	2.001500e+02	1.258606e-02	2.001500e+02	1.387509e-02	2.001500e+02	1.526514e-02
1.901500e+02	1.290032e-02	1.901500e+02	4.785539e-02	1.901500e+02	2.549364e-03	1.901500e+02	1.240100e-02	2.021500e+02	2.458301e-02	2.021500e+02	3.309755e-02	2.021500e+02	4.353248e-03	2.021500e+02	1.091043e-02
1.921500e+02	2.240852e-02	1.921500e+02	2.203456e-02	1.921500e+02	2.189617e-02	1.921500e+02	3.143030e-02	2.041500e+02	1.866618e-02	2.041500e+02	-1.215998e-03	2.041500e+02	9.832835e-03	2.041500e+02	9.643676e-04
1.941500e+02	1.147916e-02	1.941500e+02	3.004577e-03	1.941500e+02	-6.016785e-03	1.941500e+02	2.788398e-02	2.061500e+02	1.994188e-02	2.061500e+02	3.285679e-02	2.061500e+02	2.856482e-03	2.061500e+02	1.748458e-03
1.961500e+02	1.884387e-02	1.961500e+02	1.102703e-02	1.961500e+02	3.452178e-02	1.961500e+02	2.828700e-02	2.081500e+02	8.819939e-03	2.081500e+02	-8.647168e-03	2.081500e+02	1.426917e-02	2.081500e+02	8.974801e-03
1.981500e+02	1.752633e-02	1.981500e+02	1.857693e-02	1.981500e+02	1.429518e-02	1.981500e+02	3.374306e-02	2.101500e+02	1.752410e-02	2.101500e+02	2.883210e-03	2.101500e+02	8.857516e-03	2.101500e+02	7.756572e-03
2.001500e+02	1.771797e-02	2.001500e+02	2.052153e-02	2.001500e+02	3.113127e-02	2.001500e+02	1.091223e-02	2.121500e+02	4.144227e-03	2.121500e+02	2.697993e-04	2.121500e+02	2.421420e-03	2.121500e+02	-3.131411e-03
2.021500e+02	1.958751e-02	2.021500e+02	2.815090e-02	2.021500e+02	1.197021e-02	2.021500e+02	2.404719e-02	2.141500e+02	8.722530e-03	2.141500e+02	3.388841e-02	2.141500e+02	4.297092e-02	2.141500e+02	1.791589e-02
2.041500e+02	1.120128e-02	2.041500e+02	2.277233e-02	2.041500e+02	2.286550e-02	2.041500e+02	4.523730e-03	2.161500e+02	9.627791e-03	2.161500e+02	3.163239e-02	2.161500e+02	2.501396e-02	2.161500e+02	-1.801923e-03
2.061500e+02	1.333846e-02	2.061500e+02	1.910542e-02	2.061500e+02	5.811088e-03	2.061500e+02	1.104911e-02	2.181500e+02	2.112667e-02	2.181500e+02	-7.258083e-03	2.181500e+02	1.255916e-02	2.181500e+02	-5.568665e-03
2.081500e+02	9.705486e-03	2.081500e+02	2.673666e-02	2.081500e+02	6.682468e-03	2.081500e+02	1.110254e-02	2.201500e+02	3.044297e-02	2.201500e+02	9.032724e-03	2.201500e+02	2.352271e-02	2.201500e+02	1.771464e-03
2.101500e+02	1.668397e-02	2.101500e+02	3.682253e-02	2.101500e+02	1.773303e-02	2.101500e+02	2.521082e-02	2.221500e+02	2.681491e-02	2.221500e+02	3.363702e-02	2.221500e+02	1.681326e-02	2.221500e+02	3.372530e-02
2.121500e+02	8.490232e-03	2.121500e+02	4.613007e-03	2.121500e+02	2.749422e-02	2.121500e+02	2.362037e-02	2.241500e+02	2.222689e-02	2.241500e+02	1.814036e-02	2.241500e+02	1.016550e-02	2.241500e+02	2.694651e-02
2.141500e+02	2.573084e-02	2.141500e+02	3.311687e-02	2.141500e+02	2.336681e-02	2.141500e+02	2.013445e-02	2.261500e+02	3.677692e-02	2.261500e+02	-4.401623e-04	2.261500e+02	1.037618e-02	2.261500e+02	1.090948e-02
2.161500e+02	1.821472e-02	2.161500e+02	2.138651e-02	2.161500e+02	2.713905e-02	2.161500e+02	1.450527e-02	2.281500e+02	2.031606e-02	2.281500e+02	1.339415e-03	2.281500e+02	-3.937362e-03	2.281500e+02	-4.177875e-03
2.181500e+02	1.550240e-02	2.181500e+02	3.550330e-02	2.181500e+02	2.288152e-02	2.181500e+02	2.927288e-02	2.301500e+02	2.733076e-02	2.301500e+02	1.380909e-02	2.301500e+02	-1.985038e-03	2.301500e+02	2.033284e-02
2.201500e+02	1.660479e-02	2.201500e+02	1.751069e-02	2.201500e+02	1.769277e-02	2.201500e+02	1.626019e-02	2.321500e+02	1.955205e-02	2.321500e+02	2.476430e-03	2.321500e+02	1.752749e-02	2.321500e+02	3.280394e-02
2.221500e+02	2.167583e-02	2.221500e+02	8.749169e-03	2.221500e+02	1.576211e-02	2.221500e+02	1.622906e-02	2.341500e+02	2.643946e-02	2.341500e+02	1.587977e-02	2.341500e+02	-1.865477e-02	2.341500e+02	1.282787e-02
2.241500e+02	1.949781e-02	2.241500e+02	1.113384e-02	2.241500e+02	1.530180e-02	2.241500e+02	3.256976e-02	2.361500e+02	2.229025e-02	2.361500e+02	-1.180522e-02	2.361500e+02	6.412855e-03	2.361500e+02	4.706581e-02
2.261500e+02	1.384169e-02	2.261500e+02	1.331042e-02	2.261500e+02	1.889796e-02	2.261500e+02	7.061062e-03	2.381500e+02	1.731705e-02	2.381500e+02	2.221935e-02	2.381500e+02	-9.632990e-03	2.381500e+02	1.798120e-02
2.281500e+02	8.793144e-03	2.281500e+02	1.742391e-02	2.281500e+02	2.307550e-02	2.281500e+02	7.512355e-03	2.401500e+02	7.860676e-03	2.401500e+02	3.466123e-03	2.401500e+02	4.824233e-03	2.401500e+02	2.965770e-02
2.301500e+02	1.263823e-02	2.301500e+02	-1.630501e-03	2.301500e+02	4.270749e-03	2.301500e+02	2.633972e-02	2.421500e+02	2.932986e-02	2.421500e+02	2.686353e-02	2.421500e+02	2.527365e-03	2.421500e+02	6.060636e-03
2.321500e+02	1.406529e-02	2.321500e+02	3.799563e-03	2.321500e+02	3.636891e-03	2.321500e+02	1.866070e-02	2.441500e+02	2.488417e-02	2.441500e+02	3.872377e-02	2.441500e+02	1.972182e-03	2.441500e+02	-6.497562e-05
2.341500e+02	8.461980e-03	2.341500e+02	1.279282e-02	2.341500e+02	-1.650809e-03	2.341500e+02	1.159952e-02	2.461500e+02	6.649966e-02	2.461500e+02	5.422350e-02	2.461500e+02	3.862911e-03	2.461500e+02	-7.276833e-04
2.361500e+02	1.102557e-02	2.361500e+02	8.064012e-03	2.361500e+02	4.311022e-03	2.361500e+02	8.402292e-04	2.481500e+02	1.790746e-02	2.481500e+02	-4.687206e-03	2.481500e+02	3.802764e-02	2.481500e+02	2.241678e-02
2.381500e+02	1.650670e-02	2.381500e+02	1.929975e-02	2.381500e+02	1.416027e-02	2.381500e+02	3.420224e-02	2.501500e+02	2.733470e-02	2.501500e+02	-6.903225e-03	2.501500e+02	1.510761e-02	2.501500e+02	1.717749e-02
2.401500e+02	1.621364e-02	2.401500e+02	7.960998e-03	2.401500e+02	2.819054e-02	2.401500e+02	3.153521e-02	2.521500e+02	4.754251e-02	2.521500e+02	-1.979761e-03	2.521500e+02	1.986985e-02	2.521500e+02	-9.936460e-03
2.421500e+02	1.555949e-02	2.421500e+02	6.828621e-03	2.421500e+02	2.910719e-02	2.421500e+02	8.199208e-03	2.541500e+02	3.668328e-02	2.541500e+02	-2.517382e-03	2.541500e+02	9.916626e-03	2.541500e+02	1.116405e-02
2.441500e+02	2.078506e-02	2.441500e+02	7.164591e-03	2.441500e+02	3.200331e-02	2.441500e+02	4.081240e-02	2.561500e+02	3.054196e-02	2.561500e+02	1.012640e-02	2.561500e+02	4.174397e-03	2.561500e+02	1.123716e-02
2.461500e+02	2.188390e-02	2.461500e+02	1.383480e-02	2.461500e+02	2.097275e-02	2.461500e+02	-5.478628e-03	2.581500e+02	3.991895e-02	2.581500e+02	2.363164e-02	2.581500e+02	-3.962910e-03	2.581500e+02	1.903556e-02
2.481500e+02	2.164860e-02	2.481500e+02	1.899943e-02	2.481500e+02	1.519440e-02	2.481500e+02	4.368166e-02	2.601500e+02	2.226174e-02	2.601500e+02	3.041707e-02	2.601500e+02	1.337537e-02	2.601500e+02	2.633103e-02
2.501500e+02	1.786498e-02	2.501500e+02	1.573471e-02	2.501500e+02	2.989407e-02	2.501500e+02	2.670950e-02	2.621500e+02	1.655995e-02	2.621500e+02	2.454891e-03	2.621500e+02	1.162070e-02	2.621500e+02	1.653412e-03
2.521500e+02	1.548520e-02	2.521500e+02	1.480316e-02	2.521500e+02	2.577136e-02	2.521500e+02	1.232576e-02	2.641500e+02	1.617703e-02	2.641500e+02	2.037031e-02	2.641500e+02	1.883789e-02	2.641500e+02	-7.571921e-03
2.541500e+02	1.464265e-02	2.541500e+02	-3.503977e-04	2.541500e+02	2.871271e-02	2.541500e+02	1.888967e-02	2.661500e+02	1.069998e-02	2.661500e+02	1.270261e-02	2.661500e+02	8.987447e-04	2.661500e+02	2.648660e-02
2.561500e+02	2.015144e-02	2.561500e+02	3.964682e-02	2.561500e+02	2.616714e-02	2.561500e+02	1.916619e-02	2.681500e+02	-9.672693e-03	2.681500e+02	1.757957e-02	2.681500e+02	-5.021038e-04	2.681500e+02	1.655291e-02
2.581500e+02	1.796929e-02	2.581500e+02	-1.278128e-02	2.581500e+02	4.145998e-02	2.581500e+02	1.848309e-02	2.701500e+02	3.290848e-02	2.701500e+02	-1.833816e-02	2.701500e+02	2.463350e-02	2.701500e+02	2.411673e-02
2.601500e+02	1.948756e-02	2.601500e+02	2.389163e-02	2.601500e+02	9.180852e-03	2.601500e+02	1.095523e-02	2.721500e+02	3.752491e-02	2.721500e+02	1.360291e-02	2.721500e+02	2.381170e-02	2.721500e+02	4.092299e-02
2.621500e+02	1.426226e-02	2.621500e+02	2.941773e-02	2.621500e+02	3.382747e-02	2.621500e+02	4.301694e-03	2.741500e+02	3.174447e-02	2.741500e+02	1.181677e-02	2.741500e+02	-4.763571e-03	2.741500e+02	2.573710e-02
2.641500e+02	1.491291e-02	2.641500e+02	5.688875e-03	2.641500e+02	2.905105e-02	2.641500e+02	2.183710e-02	2.761500e+02	3.416511e-02	2.761500e+02	5.082432e-03	2.761500e+02	-8.642118e-03	2.761500e+02	2.414143e-02
2.661500e+02	1.239524e-02	2.661500e+02	1.133952e-02	2.661500e+02	-7.394407e-03	2.661500e+02	3.203360e-02	2.781500e+02	3.025134e-02	2.781500e+02	4.992490e-02	2.781500e+02	-8.887373e-03	2.781500e+02	9.104730e-03
2.681500e+02	9.817330e-03	2.681500e+02	1.287746e-02	2.681500e+02	5.121733e-03	2.681500e+02	2.676443e-02	2.801500e+02	4.789729e-02	2.801500e+02	6.461615e-03	2.801500e+02	1.070584e-02	2.801500e+02	1.805432e-02
2.701500e+02	1.709931e-02	2.701500e+02	1.025623e-02	2.701500e+02	2.246331e-02	2.701500e+02	2.365505e-02	2.821500e+02	-5.289754e-03	2.821500e+02	2.233686e-02	2.821500e+02	-1.643796e-02	2.821500e+02	8.842838e-03
2.721500e+02	2.417993e-02	2.721500e+02	2.408376e-02	2.721500e+02	8.403627e-03	2.721500e+02	2.090961e-02	2.841500e+02	3.736039e-02	2.841500e+02	1.019109e-02	2.841500e+02	2.715255e-02	2.841500e+02	2.989345e-02
2.741500e+02	1.545770e-02	2.741500e+02	1.938921e-02	2.741500e+02	-7.273947e-03	2.741500e+02	3.155383e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.761500e+02	1.627750e-02	2.761500e+02	1.656167e-02	2.761500e+02	7.632654e-03	2.761500e+02	3.500131e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.781500e+02	1.268955e-02	2.781500e+02	-7.320556e-03	2.781500e+02	-9.421925e-03	2.781500e+02	2.517571e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.801500e+02	1.940000e-02	2.801500e+02	2.795228e-02	2.801500e+02	3.130582e-03	2.801500e+02	2.159810e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.821500e+02	1.322100e-02	2.821500e+02	4.624330e-02	2.821500e+02	2.482153e-02	2.821500e+02	1.203016e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
2.841500e+02	2.177102e-02	2.841500e+02	1.229086e-02	2.841500e+02	1.659011e-02	2.841500e+02	1.891868e-02	   nan	   nan	   nan	   nan	   nan	   nan	   nan	   nan
